Vx,Vy,wp,w1,w2,w3
-12.726606378605256,6.5715780567989075,13.523269034158087,772.1145727815349,1061.3433432875263,928.4963113423154
-18.703474829397273,-5.718481339527315,7.600737597227978,299.15601672652286,568.7978953159173,684.3992419976806
8.81439791094257,-12.727769790379305,11.148481387569426,861.8541377548551,578.89165489053,836.1885210799949
5.653315415229207,-19.89143176214925,10.095025058376121,753.2416841469606,453.21229036321216,855.3253974286143
24.991085902930493,-0.7425508037186361,7.228012799593733,783.7563211221451,338.7308090092385,353.74176520422634
20.8211930736405,-18.744069826926367,6.353490345888051,675.5513260084115,121.57442073482524,500.4931555590612
-9.079631696772271,21.58511472463237,3.9961163093730496,166.08015885928643,543.2134548612981,106.86188137620985
-37.713770008335786,-0.14997185531527535,11.430748109405238,338.0234761796637,996.7642273355088,999.7959673044709
1.7259791864748104,22.6611608550761,10.482205211916822,733.7631792940274,932.5985205406482,474.49425182314394
7.937931740851618,3.8245744000906647,9.095974383683913,711.8918411897604,611.5797599534504,534.2644860399006
-24.10167750610781,2.0074616104580194,12.612284520667668,577.333027257859,1019.5729620926942,978.9913370418603
17.969927455775075,-43.1698188286864,9.865906957388447,881.3951836087903,130.4474545770194,1003.1423006908998
-5.55645085763468,21.305980662283126,6.535474978364112,380.07762420914656,692.7090367944548,262.0002680325855
14.544463244528306,73.93594688435633,5.546794920578802,547.3742727163359,1040.0658238594472,-454.57838682348984
49.63751254150523,64.11703624841098,6.344494497525351,1011.2646073663809,790.3340416489148,-505.8170333447844
37.33337695148536,44.63810861684381,2.1307680483975586,580.7920558278984,378.3834430587315,-523.9934579141594
18.508260003649113,42.06519839863662,2.2854300406206387,371.6065345988179,472.76387225664496,-377.60063793338
32.001944676745836,57.03639991508773,0.8776666151718843,433.25701270965953,449.5041824923882,-703.5090475217119
37.0400251830589,68.60514473569835,2.9577212303797804,633.6664341636679,678.6450687178561,-708.2348824195847
17.386808236457988,55.10110318774076,-1.6354999370812986,91.58444739746864,344.13805831294076,-769.7523881111005
29.2621311365201,57.599334961313815,3.7067038672952615,593.877845259386,663.7810270798058,-500.6121560327294
68.4561010110419,64.30359865612259,2.7555237435223683,986.5694289536153,438.06672795266877,-861.8557794006289
27.721586086401402,60.117366865382344,-3.642105811713595,75.59754940647927,197.92262285522847,-1017.3735643618943
35.430684162396815,77.11864216354513,-1.8785732795191414,285.63286007705824,444.8381457123643,-1114.145500304348
45.11630818473921,70.7608212284527,7.2592520658713715,1020.7718254362993,946.147543782587,-484.3102544748762
20.83868222733411,33.23258760001144,-0.4859402475531035,210.1334601422888,181.21464548337045,-490.5951676791121
4.7235226286551,-83.96379814089767,0.9078195259997852,116.93344248603779,-814.4420563292755,882.9191067668371
-6.257319081736526,-73.3357943362714,4.721119723127657,248.37794149670174,-383.33084522561893,1099.181045938576
28.635993075368567,-45.96602188384358,0.10607312010291065,341.44241357591346,-624.4997643921535,304.7214249201379
45.94787705413842,-94.52387094394675,2.208583655530144,686.6326224119078,-1073.197462512854,837.6397206328129
40.585998899913946,-52.871139801670125,4.264947633101915,764.0475201423072,-480.8987681211567,587.9120924521944
44.52807843441025,-58.37469883045078,0.39119380648621055,546.3354501585028,-823.2533008131894,356.8141675017915
44.81103779821706,-36.68893740758231,2.9994616119521753,727.2063851699753,-428.14305474696204,313.5382275408308
43.3160396878785,-50.62710053673943,2.324290251349276,663.7926904677087,-606.2664736472791,417.1802516547682
28.35267482625946,-89.6547055629144,1.2762133073435509,417.79774459089094,-984.7763198432455,827.6287723602331
20.58620683490981,-33.48168017487486,-0.33208578653359,217.6609950033314,-481.1652872058119,195.68003020910203
38.94914398738309,-33.31961610786349,3.0726414394937844,663.772111287367,-354.89682045768524,318.6723081786208
60.455708735704675,-69.01137062786933,3.150065654190737,920.0539920112926,-835.8927287270784,559.1992383991824
40.081748301704096,-34.57793486847035,-4.213942137675615,180.92740502625534,-870.2887840167052,-171.28224732668957
48.98074142240518,-0.4771565375689759,-1.2734632159054533,484.97581293363686,-377.35512299604284,-367.7092161466658
82.12531773688912,-0.3960568122783634,-1.2567527537470284,872.9558103031918,-568.818941508858,-560.8124974648088
48.64878803850878,2.545867047795014,2.27769254086358,722.8608013460416,-103.10280751261968,-154.568509982177
69.55623314406752,-10.083353901039477,2.23844078368524,964.2069493530589,-355.43654678477856,-151.59758660985105
48.4465378505797,-18.347667710017905,-5.443220473675746,194.86778560555834,-838.7405267570833,-467.83521644564075
75.08866705075584,-22.958209745480215,0.32843738287862967,898.7467597452112,-647.8884330625007,-183.77920433512833
85.61894984739972,-22.240225712199674,-4.501334374958308,692.8431985761508,-1030.8889511081347,-581.2940516607271
101.78884863789892,-15.53280758397647,-2.8081368511081015,996.8392402981812,-942.1834886088021,-628.1816815127927
52.90731835484728,14.436629069867827,-4.215672372395439,330.50148955220953,-449.82818314836646,-741.6703109675265
58.482248493768864,-15.243277601092837,-8.188165389610091,125.1249398434405,-1052.800764934533,-744.6519201791966
71.55738648180144,-16.511628001211704,-6.346274443208182,403.12381446197367,-1016.5290037740377,-682.7399574315066
92.93667974035155,-16.33443045103699,-5.966309289443439,678.5169654576182,-1113.6330159456,-783.4260876887419
-54.73515069495777,-22.932972486240338,5.966862771109286,-232.61539165634977,493.83576187278925,957.4348094906211
-87.94928410262966,-2.838031779046668,6.449064360453281,-587.4417528707123,923.6042471835009,980.9761744670049
-28.13709619953474,-9.862310006691107,2.35312092898138,-168.19999440677418,224.7121439693553,424.0826149868862
-78.26716941242007,-2.150100646777654,-1.8900699219186516,-1042.158684294888,306.3355094212154,349.80063862444763
-27.170790972506275,23.066746353615887,3.4223945652172216,-84.12675453954557,624.7051409182178,158.4018020207155
-81.72767911114133,-8.86881063187274,-0.5196958026128475,-989.2537690399781,351.91303849777404,531.1995293748737
-51.93658342482463,18.38160713524489,0.7835153994588973,-552.8297019477542,542.2220403448957,170.63063121999284
-49.43229750400829,18.23566953100716,6.525378094495914,-132.7006730424238,917.0333330974336,548.3921099711765
-67.24324095666036,9.733870846056067,2.237518277376739,-632.4921051437456,643.1252669762939,446.35124404602976
-59.58274541598903,-14.390831745692806,2.6178094710737234,-517.193818795901,380.46575289741673,671.382069817718
-66.52132183870128,-28.292344999676324,6.193859102334054,-354.7223712158015,523.898885708839,1095.8397540195122
-32.19579525813164,8.294449977292114,1.3274307418944564,-285.398563517263,362.0924146231408,194.41685000570925
-29.515056260763476,63.11798421261527,-2.621410317685779,-522.9440641823212,631.7547395818015,-644.2001060485458
13.512628224693065,76.23298972626743,-3.6117450361366297,-88.1734154671024,445.8003282015754,-1095.2795058828322
-51.05535788222009,45.43324614655654,-0.7767972793385436,-648.7692156608695,704.2846271958527,-214.16629129575233
-49.13055055536456,55.117811609706024,-4.240667513379331,-862.1211121918444,555.1236922253711,-559.1045215123029
-26.10104678552961,31.82473774443644,-2.926434686913839,-503.8636935893524,274.7632617892191,-368.586313494154
-67.70921163882525,39.5014957968007,-1.7890593539748987,-912.0562276737154,672.601029590037,-125.93722539911505
-44.68655343774047,52.872559322067794,-1.1241289903831075,-598.0826058411261,718.6666181560032,-350.17293857981997
-23.897852546666236,9.439926997257288,-2.337358760388921,-438.04568115518833,75.7509849520644,-115.08084760414346
-44.78937056379361,67.92066936153918,-0.8794278295879365,-582.6235974123199,888.0273784223886,-485.015634142504
-1.5356898412654285,56.20720857474574,-6.473612593992514,-458.6410363422233,136.36975354809314,-999.8810477879914
-14.761838014938792,25.63051117263239,1.1649580393372454,-92.98151728465467,424.5200524488358,-93.61079939428576
-33.84004750332841,78.37723860728772,-0.8410281585699331,-452.2158655079261,932.4366600722401,-651.9900074718532
-31.98206648731894,38.34141801549096,-5.218948291549102,-728.575371695142,218.87947865948192,-556.2073482646651
-24.339446971903467,-70.4557512740798,-0.6251754594223424,-326.63586450022126,-612.6694463973233,811.621242891211
-64.38708862202265,-39.20541291674688,-1.9087083118945558,-881.428113973864,-150.4769487988696,642.0758744591253
-57.4306794893169,-68.37710686689967,-3.672825109759961,-920.3367501182016,-606.0303702941159,776.2397057449571
-22.74407526229517,-101.76963820238468,-0.7902803876191585,-319.2558908533608,-949.7309777306361,1107.5822369145565
-26.221811071527142,-47.530250390339205,2.1761547660243585,-157.89369696963092,-179.24864512070434,781.5940379296159
-23.87288914324336,-47.35852960680892,-6.4094872843358655,-714.9809958446066,-775.722921387991,181.64835856582297
-19.079005030422024,-73.65993485772623,0.12939944927518238,-213.8685911857218,-624.3838751694819,864.6806439687348
-1.4453788618830252,-62.70751291132478,-2.7118472667671836,-201.48954643679892,-810.0137389950063,457.64326803343715
0.6134313282851291,-90.92332584496559,-1.5606008098655662,-99.08465275360668,-1028.8493966294243,809.2013529305298
-8.576273803298967,-51.59795693436489,-0.8033046961740185,-154.7850269408292,-526.1763107211451,516.8966580424899
-51.23478258745,-62.63335481344767,-7.274630739693289,-1093.2297237151886,-829.3390799158394,436.81879203233444
-36.94440844157903,-62.65259190647541,3.238206234048641,-210.73755486743855,-197.22355899862035,1069.3231983420576
-7.662356039490864,10.573380438358068,-10.391283963536216,-796.8589525534721,-555.8412306553249,-769.5862697803175
-29.471977398811518,-1.122885999864045,-6.577282665922189,-791.7533359264162,-287.1359292944109,-264.4363477014575
1.684983031095462,5.124511194543645,-5.368132085834018,-345.7913247801474,-323.49339297169644,-427.08739984205613
-0.9154298506510488,-41.728571628505954,-9.127900516044747,-632.1031770169235,-1037.8564404775855,-194.2969726835638
10.534471226736095,9.385090991245878,-10.204708537351742,-571.7753061463228,-661.341104115035,-851.064405268377
-19.191880430396473,36.44239168297406,-12.641786723321172,-1084.6363177126434,-380.29459575588294,-1116.9918593696375
22.342830059209493,-33.24612901420622,-6.18705078068677,-160.4373166342023,-887.63599884356,-215.55244067362722
-0.3244697422590681,-10.780753936029337,-8.334517236443393,-571.1930815214885,-674.4811634731125,-456.54398762972215
-23.61601783670669,-17.172444877352717,-12.264813739338749,-1110.6080636784761,-870.7352659859822,-523.5875469021577
-16.711067954023846,13.257171213907053,-9.71993393034514,-856.7648719451422,-430.20401236413727,-698.2029362961056
-8.214203366642941,3.379410970155477,-4.225853260369169,-383.5630518648619,-205.59857408344232,-273.91469438635283
-11.151453179837088,28.518203233529228,-11.986722008034318,-946.1973883010347,-462.7150690996645,-1039.2217503320458
