Vx,Vy,wp,w1,w2,w3
19.776501820187114,36.931073993802855,12.09539131954068,1054.2615618040875,1081.321563660373,334.74539516310017
-8.266943545613874,-2.217326451833035,13.098013365812903,795.2139092385777,917.5315888582059,962.3557141190888
-12.908366843235049,18.312920627828845,3.6183895071777865,95.67831841642827,506.76710355192057,136.5642191567002
36.97459152971776,92.8156140999701,4.988785892624979,771.1757020491751,1062.0119608590119,-814.2921391274888
-17.088088885811068,56.999303335406054,5.566776682641058,179.53962973846336,1054.8332033387728,-97.43010474433383
47.58768956075793,34.240904155973816,4.58352117163903,867.4549761355569,380.43187772486596,-311.7614507155388
42.15190431973896,-54.27271882423965,-1.6395462452170104,380.3513921255351,-906.1760060789378,190.96832502093224
30.598357445408134,-77.87979114148982,7.394593472125935,860.5414750644137,-462.3305929126406,1112.0399786969995
88.91325550858916,1.4988425898373023,-6.681756079147901,582.8511797038353,-958.6072276869312,-988.9069194340229
48.91641326385679,3.539387379550078,-2.365016665833683,409.9130856776176,-410.69364781059795,-482.2437540732944
87.01009904037879,13.13773917875212,1.045429121618232,1086.6982356907952,-303.79909482800286,-569.3836532525731
-46.75518498512642,25.75161970335335,5.374371772210627,-179.81454790920677,899.0200748857493,378.440966518781
-64.40018499358251,-4.498904653220919,7.532872285984816,-238.8070587770011,843.1762343371415,934.1233592163106
-33.21392053197522,57.61217809416188,-4.276307644056298,-678.7787000184011,485.02526555950334,-679.6275465287505
-5.470099684539628,59.30913546200225,-6.588931503960133,-512.4117625144625,182.83224787479068,-1016.1252240237378
-59.88780522416406,62.181901527008804,0.009419476296326557,-698.3310146380101,978.6431941292556,-278.38837228819966
-55.85752022570919,-96.38905654016253,-5.234082475184021,-1008.2647679271795,-1004.6360394606962,943.9066032173077
8.15124918557306,-64.96293550916238,-5.12990137278314,-254.10266611843966,-1053.4325725698905,259.8186882763086
-23.873924143702247,-5.823948819430594,-4.7541034688960355,-602.2961058799964,-243.2009782576806,-125.46756503865753
41.89243113853858,16.28597669643053,-8.952824046338225,-120.55807281002483,-689.3569888452541,-1018.5844054185509
